id,target
1176,0.0037349164
1180,0.025963604
1184,0.033218563
1186,0.018205673
1187,0.0147770345
1192,0.0033926368
1193,0.28236166
1194,0.012506247
1197,0.021462798
1200,0.007597178
1205,0.018101871
1210,0.012231708
1216,0.02807042
1220,0.006513357
1231,0.007460654
1233,0.005513668
1246,0.009560585
1247,0.025663078
1248,0.0029332936
1255,0.030414581
1256,0.004764259
1257,0.5360097
1258,0.08330476
1260,0.24640024
1261,0.00028401613
1265,0.052245885
1266,0.0017681718
1268,0.1639387
1274,0.0059672296
1281,0.007516563
1285,0.050365806
1286,0.054707736
1291,0.043988377
1292,0.0014088154
1295,0.0040132403
1299,0.0052619576
1306,0.0038232207
1310,0.008312613
1311,0.004396081
1313,0.0017903149
1314,0.036433876
1322,0.0039149523
1323,0.32437998
1325,0.0053234994
1329,0.020576775
1330,0.011522472
1333,0.00084105134
1336,0.005473733
1339,0.0026643276
1342,0.0047682524
1344,0.033440143
1355,0.99958265
1357,0.003938228
1358,0.08337933
1359,0.025052369
1364,0.0130340755
1366,0.0013346076
1367,0.0027600527
1370,0.8869494
1373,0.016308218
1377,0.004731506
1386,0.0022607744
1387,0.05291301
1392,0.016115278
1397,0.014071852
1398,0.06443754
1400,0.004411936
1403,0.0041578114
1404,0.0058079064
1410,0.0012231469
1413,0.06443754
1416,0.004543394
1417,0.00073066354
1423,0.0035601854
1424,0.004543394
1426,0.0042052865
1427,0.014508665
1428,0.003930509
1430,0.019200832
1434,0.00821805
1435,0.010105073
1437,0.026659101
1438,0.005403906
1442,0.015559226
1446,0.023348063
1451,0.014313698
1457,0.9575188
1461,0.017610729
1462,0.01461938
1465,0.02811116
1468,0.0028232038
1469,0.02074349
1471,0.3191111
1476,0.24973768
1478,0.055089265
1481,0.07418859
1489,0.0025489926
1490,0.0050569773
1492,0.0051044226
1496,0.0044555664
1512,0.0144189
1516,0.32048944
1517,0.011574924
1528,0.016994357
1529,0.9967867
1536,0.99797165
1539,0.035962254
1541,0.018339038
1542,0.99446636
1548,0.9965805
1550,0.47740266
1551,0.59004885
1552,0.608557
1557,0.9990759
1563,0.037908137
1564,0.011584491
1565,0.014573872
1566,0.9398445
1571,0.99446636
1578,0.011826545
1581,0.023256123
1583,0.0011091232
1584,0.31378096
1586,0.9997684
1589,0.99215055
1592,0.96187836
1598,0.99996424
1606,0.026833564
1612,0.0058410466
1616,0.0651539
1620,0.08105871
1624,0.039724737
1629,0.9985953
1630,0.54044497
1635,0.99669886
1640,0.9904921
1641,0.9916506
1642,0.9920692
1651,0.9285884
1655,0.99863696
1656,0.96052384
1659,0.9987812
1664,0.9967129
1667,0.9904921
1668,0.99951005
1674,0.87012273
1678,0.010068804
1680,0.99779207
1681,0.99887186
1682,0.9969417
1685,0.19625366
1695,0.99864626
1696,0.97608864
1697,0.22905964
1704,0.7356122
1708,0.7851977
1711,0.9972526
1713,0.9764366
1714,0.888235
1717,0.9948318
1729,0.51940334
1730,0.053779006
1732,0.5067569
1734,0.9983416
1736,0.005181551
1738,0.25227618
1742,0.009414166
1743,0.9549631
1746,0.05972144
1748,0.9937345
1749,0.7140984
1751,0.90228873
1758,0.037152886
1764,0.96708024
1765,0.5957264
1777,0.9351524
1778,0.24803859
1781,0.85272086
1782,0.98315537
1783,0.8054099
1785,0.8273652
1788,0.9965745
1793,0.99997866
1794,0.19522941
1795,0.9725585
1797,0.99358654
1800,0.9907012
1801,0.9992033
1805,0.9052079
1806,0.9965745
1819,0.98911756
1820,0.8164595
1825,0.33896953
1828,0.0072770417
1829,0.0362207
1830,0.006945193
1839,0.9673574
1843,0.09593803
1844,0.010185033
1846,0.032491088
1849,0.080412835
1850,0.0049957037
1854,0.007892579
1855,0.028061926
1858,0.198412
1859,0.009352773
1862,0.014482439
1867,0.32116407
1868,0.05663827
1871,0.27010408
1872,0.007434219
1874,0.87027013
1876,0.084793985
1879,0.0038009882
1884,0.72039384
1891,0.01792273
1894,0.0058469176
1896,0.21869367
1902,0.003768593
1903,0.008933455
1904,0.015690595
1906,0.21632817
1907,0.009803742
1912,0.0035476983
1913,0.0046920776
1923,0.9997301
1926,0.026659876
1928,0.9186543
1930,0.94727325
1931,0.0067215264
1934,0.07005298
1936,0.362491
1944,0.9888698
1946,0.08152911
1947,0.5957264
1958,0.99787015
1964,0.011777729
1970,0.1487875
1974,0.19532788
1977,0.97732246
1978,0.9971666
1982,0.98779905
1984,0.9994294
1988,0.9966897
1993,0.024101317
1997,0.80896324
1998,0.98779905
2002,0.57594
2004,0.99636984
2005,0.91293526
2008,0.047887266
2011,0.99930096
2013,0.048084944
2018,0.99915797
2021,0.88628983
2025,0.013430536
2029,0.9709157
2030,0.99930096
2032,0.33093473
2037,0.96766484
2041,0.032604307
2044,0.99750555
2048,0.99915797
2052,0.13127187
2053,0.81862915
2054,0.9992012
2062,0.92242026
2065,0.4123438
2066,0.049208313
2072,0.9906382
2079,0.8035922
2080,0.6283409
2085,0.0027298033
2088,0.98263305
2090,0.015490651
2092,0.3990194
2093,0.060676932
2101,0.0641993
2104,0.008696467
2105,0.007417083
2106,0.982072
2107,0.065779924
2120,0.6146072
2124,0.15156153
2127,0.015396208
2130,0.018257797
2132,0.013811082
2135,0.0009507835
2137,0.25161955
2140,0.005443573
2143,0.7890349
2147,0.009467453
2151,0.18058997
2152,0.275261
2155,0.012944549
2156,0.19897306
2162,0.08147821
2165,0.9949796
2166,0.07569829
2167,0.561135
2168,0.039809644
2170,0.043043673
2178,0.9913144
2180,0.52604413
2182,0.46429005
2184,0.09072244
2185,0.591539
2187,0.053875208
2196,0.011784941
2197,0.99840707
2199,0.64230204
2200,0.04013568
2201,0.014808536
2202,0.9320352
2206,0.46429005
2208,0.9823866
2218,0.0020929575
2223,0.4728521
2224,0.96464753
2226,0.2982028
2228,0.03545761
2232,0.03545761
2234,0.96167016
2243,0.1570155
2247,0.014477879
2249,0.03545761
2252,0.9887284
2253,0.97747564
2259,0.043082654
2261,0.009928554
2264,0.014535546
2268,0.02703613
2269,0.02703613
2270,0.015802115
2276,0.9875719
2283,0.810946
2287,0.0048906505
2290,0.3289407
2291,0.012455195
2293,0.003791958
2295,0.0052876174
2302,0.22937089
2305,0.98863214
2310,0.99653375
2313,0.119706005
2316,0.119706005
2320,0.0078059137
2322,0.98863214
2323,0.9913172
2326,0.039669454
2328,0.9977248
2331,0.005606681
2335,0.9909083
2338,0.029996008
2343,0.28140038
2344,0.119706005
2345,0.14979318
2353,0.99775887
2355,0.115899175
2357,0.0074056387
2360,0.999653
2365,0.155666
2369,0.00806883
2371,0.087922335
2378,0.08589333
2380,0.9524337
2381,0.2318835
2383,0.981545
2384,0.068280876
2392,0.62352836
2393,0.050352395
2401,0.03824696
2403,0.79266775
2404,0.0014264584
2405,0.056577504
2407,0.0077099204
2411,0.024032503
2424,0.0035007
2426,0.013617277
2431,0.016444921
2433,0.07497701
2434,0.04633972
2436,0.09092298
2439,0.006251186
2444,0.0068908334
2447,0.0022233725
2448,0.0049764514
2449,0.042345196
2450,0.049206913
2461,0.55414385
2469,0.004315734
2472,0.014657497
2473,0.009899139
2474,0.020564288
2477,0.031016469
2481,0.046710342
2484,0.009797752
2495,0.23698843
2503,0.007856488
2509,0.9705274
2511,0.9954618
2518,0.9944
2522,0.9932434
2525,0.99447495
2526,0.99899364
2529,0.86967933
2533,0.9725125
2549,0.005755514
2551,0.0079061985
2558,0.13864192
2562,0.8137486
2563,0.09607497
2567,0.011622697
2574,0.9814912
2577,0.2012235
2578,0.09092298
2580,0.2994125
2581,0.09304693
2583,0.8806076
2584,0.0061495304
2586,0.95006776
2589,0.882084
2595,0.042962253
2596,0.04550737
2600,0.98907685
2601,0.24280208
2607,0.17906964
2610,0.13349286
2613,0.020540357
2615,0.7581202
2618,0.9310636
2620,0.014390349
2623,0.99606216
2626,0.0050688684
2630,0.10375908
2634,0.99754655
2636,0.98337984
2638,0.062069297
2639,0.968205
2646,0.01663655
2650,0.99801433
2652,0.2489861
2653,0.007566929
2654,0.051473767
2662,0.15037361
2665,0.053293943
2669,0.02725321
2674,0.015838474
2678,0.66480064
2681,0.09070122
2685,0.002880156
2686,0.021682173
2690,0.7367958
2697,0.017868549
2699,0.84045076
2704,0.0131495
2705,0.46329284
2710,0.0275428
2712,0.013981134
2713,0.00856784
2716,0.0048184693
2717,0.10149801
2718,0.00914979
2721,0.0038027763
2722,0.012627721
2735,0.0056241453
2737,0.014097959
2738,0.012805462
2742,0.034035057
2745,0.048296124
2746,0.014894456
2747,0.019964546
2750,0.004411578
2751,0.018942237
2754,0.00430575
2762,0.9575378
2764,0.0032061636
2772,0.0023493767
2775,0.003447175
2776,0.0006751716
2779,0.0052624643
2781,0.002124846
2789,0.09873137
2790,0.021971732
2791,0.14402363
2798,0.028706491
2800,0.021971732
2804,0.9220027
2805,0.040929943
2806,0.28522325
2809,0.2979455
2810,0.9206233
2812,0.97613454
2814,0.9947742
2816,0.89268875
2818,0.97613454
2823,0.03159955
2824,0.94451845
2834,0.8897263
2837,0.6115167
2840,0.017744035
2845,0.994519
2847,0.9992757
2848,0.010072619
2850,0.023180246
2859,0.92731357
2862,0.16577011
2868,0.9694594
2874,0.4449785
2876,0.064950526
2892,0.030257314
2894,0.7156724
2897,0.33117372
2901,0.22464812
2903,0.1680196
2904,0.026838928
2906,0.002655059
2914,0.005063325
2918,0.009323001
2919,0.024516076
2923,0.056772858
2926,0.0038029253
2928,0.032618403
2930,0.008419991
2938,0.059159487
2940,0.093413025
2949,0.0056494176
2951,0.16249222
2958,0.022227645
2961,0.0061692
2962,0.009833038
2964,0.028654933
2966,0.003701061
2967,0.13317376
2968,0.007616043
2972,0.0032603145
2977,0.003735721
2978,0.14392248
2979,0.25127357
2981,0.0033573508
2985,0.01130119
2986,0.06418395
2989,0.9981208
2994,0.117979854
2996,0.50316894
2997,0.0012514889
2999,0.010445803
3002,0.010916859
3007,0.3253883
3008,0.0031141043
3017,0.0111376345
3020,0.04661268
3024,0.6809843
3028,0.10826272
3031,0.6016339
3032,0.9546169
3033,0.03476447
3035,0.66085035
3040,0.23601508
3041,0.8283286
3046,0.011225909
3050,0.60301757
3063,0.6809843
3065,0.18029952
3067,0.6809843
3069,0.30154395
3076,0.2312943
3078,0.03581509
3081,0.41212943
3087,0.47111672
3088,0.6637689
3094,0.09935841
3096,0.1500758
3098,0.4820638
3103,0.09468767
3110,0.9883246
3113,0.99968016
3121,0.9923578
3127,0.9976126
3128,0.9952351
3129,0.99627405
3135,0.9998989
3143,0.99790883
3146,0.98356926
3148,0.9946645
3149,0.99649286
3151,0.9996321
3156,0.0031514168
3160,0.0063183904
3164,0.024095535
3169,0.0037204027
3178,0.0067284107
3187,0.0053015947
3194,0.0053130984
3202,0.9570143
3203,0.0024445653
3204,0.1163035
3206,0.67263794
3207,0.0066483915
3208,0.008899629
3209,0.97878027
3213,0.010772467
3214,0.023687243
3215,0.009641439
3220,0.011484623
3223,0.0024445653
3224,0.009593427
3226,0.008423865
3228,0.005919397
3230,0.00823617
3232,0.0075621903
3233,0.010956973
3234,0.02905801
3238,0.013213217
3246,0.005753547
3247,0.9965257
3250,0.09978369
3251,0.09017703
3254,0.2736783
3257,0.98817575
3258,0.041409582
3261,0.04226035
3267,0.06684661
3268,0.01824066
3269,0.009176284
3271,0.034838915
3272,0.035819173
3273,0.010558903
3279,0.09127921
3290,0.024350345
3291,0.05343634
3293,0.03580889
3294,0.011350572
3298,0.010573775
3305,0.99381304
3306,0.013828039
3307,0.016929656
3310,0.0035598874
3313,0.036117584
3314,0.0035598874
3315,0.0052826703
3316,0.011803657
3321,0.03926
3325,0.0071484745
3326,0.0039482713
3327,0.005830735
3330,0.99550277
3331,0.07085517
3332,0.0041780174
3333,0.00708732
3343,0.09096956
3344,0.009652972
3348,0.0017952621
3349,0.0035598874
3350,0.0033187568
3352,0.001193881
3353,0.058667153
3354,0.0013305843
3358,0.18393314
3360,0.96933407
3366,0.008649051
3371,0.066752434
3374,0.0026350617
3375,0.012137413
3378,0.9828837
3382,0.0869284
3384,0.004511416
3385,0.90307295
3386,0.0028102398
3392,0.026784033
3399,0.17713383
3407,0.0038607717
3409,0.0038607717
3416,0.9998579
3420,0.0026447177
3422,0.9996551
3424,0.0038607717
3426,0.9892267
3427,0.27228898
3434,0.9550979
3438,0.0038607717
3441,0.92668676
3442,0.7468402
3443,0.013832629
3444,0.71961963
3449,0.27228898
3453,0.9988161
3454,0.018621534
3456,0.99087286
3457,0.89741194
3458,0.999155
3461,0.99986076
3467,0.017942756
3479,0.841532
3488,0.9912169
3491,0.9875277
3496,0.99870133
3502,0.81171453
3507,0.9965805
3511,0.9703041
3515,0.9992071
3516,0.9889021
3538,0.028633982
3539,0.79752
3541,0.99782836
3545,0.9733745
3546,0.9992071
3547,0.8958054
3551,0.9996075
3553,0.00065016747
3556,0.24140957
3558,0.06206584
3559,0.54991436
3561,0.0041119754
3562,0.11079717
3563,0.007589191
3564,0.067671984
3571,0.038478494
3574,0.012122899
3576,0.0056926906
3577,0.030697912
3579,0.96801925
3580,0.95874643
3586,0.013558686
3590,0.0028105974
3599,0.100492
3600,0.03751424
3601,0.00814116
3605,0.02489698
3606,0.0021060705
3612,0.003590107
3614,0.018080443
3615,0.002374053
3616,0.011116087
3620,0.36498904
3622,0.0076042414
3624,0.0005928278
3630,0.0042361617
3644,0.004818946
3649,0.040052325
3651,0.06481823
3654,0.007820517
3665,0.012246639
3668,0.0014518201
3671,0.0009524524
3672,0.004398167
3673,0.013194472
3677,0.0042793453
3678,0.016709149
3687,0.010745674
3688,0.0069939494
3693,0.92025995
3698,0.003913462
3699,0.020622224
3701,0.99935985
3703,0.029588073
3706,0.0039284825
3707,0.03808725
3709,0.93930256
3711,0.8855412
3714,0.100617975
3716,0.040762633
3720,0.9978188
3728,0.15449461
3731,0.024655998
3732,0.0020678937
3733,0.09842986
3734,0.011004239
3740,0.32484666
3746,0.0097242
3749,0.021936774
3751,0.010337502
3755,0.008329004
3757,0.011293739
3762,0.9929732
3767,0.07357609
3769,0.046394646
3779,0.011922866
3781,0.0037981272
3782,0.025369436
3783,0.18557975
3784,0.8019385
3790,0.022824317
3791,0.9929732
3792,0.9265073
3794,0.027570039
3799,0.035557687
3801,0.321561
3804,0.2358675
3808,0.19705054
3809,0.00960663
3811,0.0114914775
3813,0.0052812994
3817,0.251871
3818,0.004080951
3823,0.0024768412
3843,0.043999314
3844,0.321561
3846,0.015253305
3847,0.3071174
3852,0.7917882
3854,0.13479844
3856,0.0024747252
3863,0.1708459
3865,0.040913343
3867,0.7946863
3871,0.13479844
3872,0.13479844
3878,0.13479844
3880,0.5499629
3881,0.7946863
3882,0.12173045
3883,0.018995315
3884,0.10018137
3885,0.26129043
3886,0.09638831
3890,0.04451713
3891,0.11739522
3898,0.9985614
3902,0.009143144
3909,0.12167147
3910,0.004127592
3912,0.006679833
3915,0.99919397
3918,0.14064866
3920,0.99919397
3925,0.09467745
3928,0.012267351
3929,0.012404829
3930,0.99919397
3931,0.010812104
3934,0.003960699
3939,0.00044217706
3941,0.05774182
3942,0.57674074
3943,0.010824859
3946,0.030012012
3963,0.15251225
3965,0.62749565
3966,0.7085336
3971,0.6236695
3972,0.94038916
3974,0.16870415
3976,0.85663486
3978,0.55134726
3981,0.49275333
3985,0.013035268
3986,0.009344846
3987,0.99643344
3988,0.997444
3991,0.99463665
3999,0.95978546
4001,0.052413642
4002,0.3068356
4004,0.6569572
4007,0.018233746
4009,0.95345783
4013,0.07199606
4015,0.6942697
4016,0.97269464
4023,0.18745953
4031,0.67102504
4035,0.06988758
4036,0.07199606
4037,0.020664006
4040,0.9919816
4048,0.99767303
4053,0.9102743
4056,0.9102743
4059,0.30990374
4066,0.70702565
4067,0.20370355
4069,0.020891935
4070,0.27505296
4071,0.5403391
4073,0.99594533
4074,0.95491415
4075,0.6816531
4082,0.9102743
4090,0.0029594004
4099,0.99803925
4102,0.9912722
4106,0.009471655
4109,0.045349717
4110,0.6511711
4115,0.9971622
4118,0.99803925
4120,0.9991255
4125,0.9971622
4126,0.8128927
4130,0.99740076
4134,0.99803925
4136,0.582083
4137,0.9985895
4144,0.20405015
4148,0.050761342
4151,0.024860889
4155,0.0023913682
4162,0.0040748417
4165,0.025772125
4169,0.029579043
4174,0.017283589
4179,0.004034698
4185,0.0063052177
4186,0.0021366775
4187,0.7972436
4188,0.053925395
4190,0.002339989
4192,0.010785967
4193,0.0015223324
4194,0.032157302
4195,0.041388094
4196,0.019358933
4207,0.998819
4208,0.96222115
4215,0.998819
4217,0.7352464
4222,0.0054650903
4223,0.99853885
4226,0.024945825
4228,0.017954528
4229,0.026567698
4231,0.99832845
4234,0.0010965765
4236,0.026840776
4249,0.0029476285
4254,0.046413273
4258,0.42408812
4259,0.0065512657
4263,0.1330471
4267,0.0012438893
4277,0.49715826
4278,0.0009277165
4280,0.0009277165
4283,0.03619504
4285,0.039655358
4286,0.039655358
4287,0.0009277165
4290,0.6431871
4291,0.008963227
4294,0.03643796
4302,0.5728815
4308,0.96612644
4310,0.0034070313
4311,0.9590306
4315,0.9422112
4316,0.002920419
4319,0.08617082
4331,0.8073703
4338,0.5061655
4339,0.94431984
4340,0.98652625
4344,0.0883899
4346,0.9974617
4347,0.98996186
4360,0.99935955
4364,0.99829596
4367,0.9848815
4369,0.39295456
4370,0.9881301
4371,0.23352006
4380,0.9812045
4386,0.41066334
4389,0.844469
4390,0.9783432
4394,0.020880789
4399,0.0029597282
4400,0.024834156
4404,0.031494647
4409,0.0046387613
4414,0.01517275
4417,0.011340171
4418,0.0044670403
4419,0.019027382
4420,0.18649632
4422,0.024570227
4429,0.015122861
4431,0.05039549
4433,0.06752232
4434,0.89974713
4439,0.0073783696
4443,0.015919685
4446,0.010690659
4447,0.01517275
4453,0.113800734
4460,0.099383324
4461,0.99247205
4462,0.02605933
4467,0.013667673
4469,0.9926384
4473,0.022505969
4474,0.07581484
4475,0.022171259
4477,0.58586967
4481,0.082549036
4483,0.037727207
4484,0.061188728
4485,0.048607826
4495,0.08103767
4497,0.15520748
4500,0.65785474
4501,0.032541662
4502,0.0075090528
4505,0.0631139
4506,0.011488974
4510,0.0075090528
4512,0.09681457
4513,0.108673394
4532,0.042317927
4535,0.011390656
4536,0.118037045
4540,0.14020097
4545,0.80288124
4552,0.98732865
4554,0.74728155
4555,0.23864979
4558,0.8729905
4559,0.9441228
4560,0.002994895
4566,0.004178494
4570,0.32567635
4572,0.006745696
4574,0.051261187
4581,0.74728155
4583,0.96787083
4586,0.8945586
4591,0.999445
4594,0.07989243
4603,0.9793079
4605,0.0024216473
4612,0.20864841
4613,0.9821555
4615,0.042191625
4618,0.06753233
4621,0.005709082
4623,0.09526932
4626,0.020273715
4629,0.15268147
4633,0.025446385
4636,0.07610193
4638,0.5781492
4640,0.010758966
4643,0.0068430305
4645,0.03761232
4647,0.31075805
4648,0.004114151
4651,0.0070350766
4652,0.11169943
4653,0.34661594
4654,0.99371356
4660,0.0015131235
4662,0.0015131235
4663,0.004752934
4665,0.27899963
4668,0.002766341
4676,0.040037632
4683,0.9979484
4685,0.9822123
4686,0.0070350766
4701,0.14624482
4718,0.24969333
4721,0.43310142
4727,0.009371251
4728,0.7442047
4733,0.9014395
4741,0.0962477
4743,0.8830608
4746,0.09092298
4751,0.041213483
4756,0.9851283
4761,0.0727649
4763,0.116607636
4764,0.048329115
4767,0.93101096
4772,0.99031126
4776,0.97274554
4780,0.9955458
4781,0.89834154
4792,0.99971586
4796,0.99202615
4801,0.99746776
4804,0.12094301
4805,0.9993283
4806,0.99968165
4811,0.3012018
4815,0.06952348
4816,0.29057857
4817,0.9871893
4818,0.8702692
4822,0.06633282
4824,0.98666596
4827,0.9979192
4837,0.019049555
4838,0.9990864
4839,0.98365664
4841,0.95716345
4851,0.9816309
4855,0.99596024
4861,0.03719172
4862,0.15835181
4863,0.0010404289
4865,0.0026022196
4871,0.31050822
4873,0.003500849
4880,0.1261245
4885,0.006089747
4886,0.0008889735
4902,0.0039665997
4904,0.0017063916
4907,0.0060994923
4916,0.013206929
4921,0.007522762
4925,0.028859705
4927,0.009015232
4928,0.11189318
4930,0.0075841546
4932,0.007499814
4933,0.09441835
4937,0.957355
4939,0.9997359
4941,0.007351041
4942,0.04457867
4947,0.0016198158
4949,0.0075841546
4950,0.023057878
4956,0.13978681
4960,0.0046602488
4963,0.0615744
4965,0.9994804
4976,0.0032928586
4977,0.0032928586
4987,0.9257603
4991,0.14028972
4994,0.18039235
4999,0.076731026
5003,0.9851253
5006,0.13402414
5009,0.98082435
5011,0.10883543
5012,0.9961064
5014,0.0068089366
5020,0.015358448
5021,0.041650116
5023,0.9837814
5026,0.017688036
5030,0.009837151
5031,0.98319453
5036,0.29288957
5042,0.14953104
5045,0.9840667
5048,0.9840667
5051,0.009474397
5053,0.010767996
5054,0.7979888
5057,0.006968528
5058,0.3456783
5066,0.99902296
5070,0.99810934
5077,0.93120253
5081,0.3333737
5084,0.65301347
5086,0.63878745
5090,0.5829796
5091,0.9875473
5093,0.034421474
5100,0.52328706
5108,0.9981111
5111,0.9919647
5112,0.99650645
5118,0.04176542
5121,0.99829525
5123,0.99829525
5129,0.3714831
5133,0.046167195
5143,0.05219069
5147,0.010972142
5151,0.9857151
5156,0.99881744
5158,0.99829525
5161,0.006270796
5163,0.019508094
5167,0.80781156
5173,0.9468059
5205,0.047104657
5214,0.040098548
5215,0.01959759
5216,0.0033638477
5217,0.10831925
5225,0.01959759
5237,0.0137498975
5239,0.015751392
5240,0.0021286607
5241,0.01959759
5246,0.015498996
5250,0.039315462
5253,0.01959759
5258,0.007662624
5261,0.017908245
5268,0.005839318
5275,0.002406001
5277,0.4658077
